freq,value
2.500000000000000000e+02,3.769845979858593536e-03
2.510000000000000000e+02,2.508828473769423705e-03
2.520000000000000000e+02,1.630629993534456288e-03
2.530000000000000000e+02,9.952964506434425988e-04
2.540000000000000000e+02,7.086213625568236378e-04
2.550000000000000000e+02,3.920907946047591020e-04
2.560000000000000000e+02,7.412267142413865150e-04
2.570000000000000000e+02,7.261344135996586693e-04
2.580000000000000000e+02,5.849047083558601024e-04
2.590000000000000000e+02,5.443192345098485287e-04
2.600000000000000000e+02,3.421287067885079572e-04
2.610000000000000000e+02,1.826381108100173800e-04
2.620000000000000000e+02,3.549868659242003512e-04
2.630000000000000000e+02,3.689960907983112683e-04
2.640000000000000000e+02,3.602974518735448583e-04
2.650000000000000000e+02,3.134809184173308885e-04
2.660000000000000000e+02,1.569945683370984474e-04
2.670000000000000000e+02,1.294746231460087256e-04
2.680000000000000000e+02,2.248075448331501847e-04
2.690000000000000000e+02,1.952966629345709488e-04
2.700000000000000000e+02,2.475680994962346413e-04
2.710000000000000000e+02,1.448171359877659624e-04
2.720000000000000000e+02,1.168808161132006929e-04
2.730000000000000000e+02,6.360421492202746388e-05
2.740000000000000000e+02,6.592666302277538676e-05
2.750000000000000000e+02,1.185133947837495501e-04
2.760000000000000000e+02,1.395086902310323164e-04
2.770000000000000000e+02,7.987741127314974018e-05
2.780000000000000000e+02,1.093076679003558059e-04
2.790000000000000000e+02,7.554254443786098086e-05
2.800000000000000000e+02,6.375951196179097851e-05
2.810000000000000000e+02,9.860436597146566336e-05
2.820000000000000000e+02,9.169755778694673061e-05
2.830000000000000000e+02,6.233002536708292683e-05
2.840000000000000000e+02,7.675722057709933460e-05
2.850000000000000000e+02,6.235814028226907904e-05
2.860000000000000000e+02,4.484351126835731235e-05
2.870000000000000000e+02,5.587960631608440080e-05
2.880000000000000000e+02,3.779944699904968109e-05
2.890000000000000000e+02,1.894680830810321147e-05
2.900000000000000000e+02,2.049710871043457900e-05
2.910000000000000000e+02,2.081970453391798650e-05
