freq,value
2.360000000000000000e+02,2.156352907843541930e-03
2.370000000000000000e+02,2.076883293101424062e-03
2.380000000000000000e+02,1.439031851014819499e-03
2.390000000000000000e+02,8.476191329841771408e-04
2.400000000000000000e+02,1.244728544697086547e-03
2.410000000000000000e+02,1.639460683826710020e-03
2.420000000000000000e+02,3.023987019595052693e-03
2.430000000000000000e+02,5.159396495477266975e-03
2.440000000000000000e+02,5.605387803986844851e-03
2.450000000000000000e+02,5.264539502501842591e-03
2.460000000000000000e+02,8.089575085441979771e-03
2.470000000000000000e+02,8.144286501446874188e-03
2.480000000000000000e+02,6.022325805273731625e-03
2.490000000000000000e+02,5.214767084780669824e-03
2.500000000000000000e+02,5.639803141313123186e-03
2.510000000000000000e+02,3.745781203795132356e-03
2.520000000000000000e+02,2.304243398520327939e-03
2.530000000000000000e+02,1.715207073545431957e-03
2.540000000000000000e+02,1.232586061233687316e-03
2.550000000000000000e+02,8.055600038856565318e-04
2.560000000000000000e+02,1.384349896987685079e-03
2.570000000000000000e+02,1.526002292394389778e-03
2.580000000000000000e+02,1.154082990764750257e-03
2.590000000000000000e+02,1.015793550176102671e-03
2.600000000000000000e+02,9.819867929941447551e-04
2.610000000000000000e+02,7.999619848740526125e-04
2.620000000000000000e+02,6.761826117828068127e-04
2.630000000000000000e+02,9.087759934004789684e-04
2.640000000000000000e+02,9.120255573003894405e-04
2.650000000000000000e+02,8.432651886038137166e-04
2.660000000000000000e+02,8.697343793183562842e-04
2.670000000000000000e+02,7.037500945758944819e-04
2.680000000000000000e+02,6.859687264779289369e-04
2.690000000000000000e+02,6.398422236721557251e-04
2.700000000000000000e+02,7.020354626011043918e-04
2.710000000000000000e+02,8.034975234850017878e-04
2.720000000000000000e+02,7.664330815650036242e-04
2.730000000000000000e+02,6.351750906447143664e-04
2.740000000000000000e+02,5.415711279334739503e-04
2.750000000000000000e+02,5.725168442413002597e-04
2.760000000000000000e+02,5.078046140874667956e-04
2.770000000000000000e+02,6.449272606003962974e-04
2.780000000000000000e+02,8.054542037978520107e-04
2.790000000000000000e+02,8.620287153543507684e-04
2.800000000000000000e+02,9.624320054831071768e-04
2.810000000000000000e+02,9.081152076264453624e-04
2.820000000000000000e+02,7.717037243211579507e-04
2.830000000000000000e+02,8.508352997375942094e-04
2.840000000000000000e+02,8.932892532453247944e-04
2.850000000000000000e+02,6.944186144549472414e-04
2.860000000000000000e+02,8.375455815068628225e-04
2.870000000000000000e+02,1.350304986824897059e-03
2.880000000000000000e+02,1.539016108032875869e-03
2.890000000000000000e+02,1.728983101841572627e-03
2.900000000000000000e+02,2.269871659000946389e-03
2.910000000000000000e+02,2.658501684157580595e-03
2.920000000000000000e+02,2.815798165602023412e-03
2.930000000000000000e+02,2.987154680840352523e-03
2.940000000000000000e+02,3.021424361033963127e-03
2.950000000000000000e+02,3.035108550608365229e-03
2.960000000000000000e+02,3.114529310878594564e-03
2.970000000000000000e+02,3.080221082529591408e-03
2.980000000000000000e+02,2.997093244342210680e-03
2.990000000000000000e+02,2.696800572970726052e-03
3.000000000000000000e+02,2.423893629407525112e-03
3.010000000000000000e+02,2.360955454877587505e-03
3.020000000000000000e+02,2.027968650006965572e-03
3.030000000000000000e+02,1.691454988407026586e-03
