freq,value
1.360000000000000000e+02,1.005968621642274081e-02
1.370000000000000000e+02,6.899453020763584264e-03
1.380000000000000000e+02,4.186763917223204970e-03
1.390000000000000000e+02,6.378016711228560662e-03
1.400000000000000000e+02,8.879460231501091344e-03
1.410000000000000000e+02,5.216364186101115664e-03
1.420000000000000000e+02,5.986142591439630629e-03
1.430000000000000000e+02,5.896936913686845992e-03
1.440000000000000000e+02,4.521041736582452966e-03
1.450000000000000000e+02,8.246840590569766774e-03
1.460000000000000000e+02,1.324667465225428005e-02
1.470000000000000000e+02,9.804056224894611843e-03
1.480000000000000000e+02,1.138155362051835283e-02
1.490000000000000000e+02,9.773645095944739208e-03
1.500000000000000000e+02,8.051887187457220513e-03
1.510000000000000000e+02,1.015312780811294599e-02
1.520000000000000000e+02,1.196539608558813868e-02
1.530000000000000000e+02,1.397278646487528850e-02
1.540000000000000000e+02,1.767760398104777433e-02
1.550000000000000000e+02,1.322285546944228403e-02
1.560000000000000000e+02,1.718075797504465402e-02
1.570000000000000000e+02,1.973307425774829815e-02
1.580000000000000000e+02,3.862662993554034224e-02
1.590000000000000000e+02,5.039215504945530194e-02
1.600000000000000000e+02,4.051578132781019637e-02
1.610000000000000000e+02,2.192113296217555393e-02
1.620000000000000000e+02,1.342523754998932103e-02
1.630000000000000000e+02,1.506856703723626068e-02
1.640000000000000000e+02,2.236306452283011448e-02
1.650000000000000000e+02,1.999453999873669965e-02
1.660000000000000000e+02,2.415355722160739474e-02
1.670000000000000000e+02,1.912125164093640695e-02
1.680000000000000000e+02,1.870496302126959873e-02
1.690000000000000000e+02,1.074165468088597065e-02
1.700000000000000000e+02,1.129330111406798981e-02
1.710000000000000000e+02,1.609764105471030507e-02
1.720000000000000000e+02,1.426150057544085976e-02
1.730000000000000000e+02,1.139811542146418853e-02
1.740000000000000000e+02,7.833109193360792213e-03
1.750000000000000000e+02,5.005843515055553167e-03
1.760000000000000000e+02,6.126050770453391262e-03
1.770000000000000000e+02,3.644790115158517453e-03
1.780000000000000000e+02,9.003905275937583094e-03
1.790000000000000000e+02,8.552765493776294525e-03
1.800000000000000000e+02,6.011820187970595003e-03
1.810000000000000000e+02,6.774317571684573998e-03
1.820000000000000000e+02,6.758399901903811187e-03
1.830000000000000000e+02,6.252163001885522806e-03
1.840000000000000000e+02,4.488939534041076068e-03
1.850000000000000000e+02,3.290337843417356738e-03
1.860000000000000000e+02,4.594751098586584426e-03
1.870000000000000000e+02,4.054125186499528931e-03
1.880000000000000000e+02,3.652761612315996546e-03
1.890000000000000000e+02,3.813944918788885353e-03
1.900000000000000000e+02,2.730907203877618646e-03
1.910000000000000000e+02,6.131981663503271313e-03
1.920000000000000000e+02,5.423502899232886254e-03
1.930000000000000000e+02,5.786061714973696028e-03
1.940000000000000000e+02,7.821482501979634336e-03
1.950000000000000000e+02,6.668631614120864790e-03
1.960000000000000000e+02,3.959354548541774502e-03
1.970000000000000000e+02,3.076529724596592085e-03
1.980000000000000000e+02,3.746369001475599418e-03
1.990000000000000000e+02,6.188044540890790673e-03
2.000000000000000000e+02,5.934064730099559114e-03
2.010000000000000000e+02,3.749789009107437360e-03
2.020000000000000000e+02,4.621249410555736126e-03
2.030000000000000000e+02,3.917308136085249394e-03
2.040000000000000000e+02,2.932885774691553187e-03
2.050000000000000000e+02,3.761078597141768488e-03
2.060000000000000000e+02,2.699885869037439191e-03
2.070000000000000000e+02,2.856926933134801283e-03
2.080000000000000000e+02,2.026047660499587753e-03
2.090000000000000000e+02,2.355767369329461042e-03
2.100000000000000000e+02,3.051296999455282207e-03
2.110000000000000000e+02,4.401626872367556294e-03
2.120000000000000000e+02,3.908544857768041399e-03
2.130000000000000000e+02,4.214763139297223772e-03
2.140000000000000000e+02,3.421844557543197649e-03
2.150000000000000000e+02,5.521806676662736890e-03
2.160000000000000000e+02,4.776167557620231673e-03
2.170000000000000000e+02,8.144790691196406376e-03
2.180000000000000000e+02,7.613902279348842318e-03
2.190000000000000000e+02,5.534738759874845322e-03
2.200000000000000000e+02,5.993003521825342704e-03
2.210000000000000000e+02,3.626510561866607384e-03
2.220000000000000000e+02,2.404835293215024875e-03
2.230000000000000000e+02,2.437764973392907326e-03
2.240000000000000000e+02,2.335814766732714071e-03
2.250000000000000000e+02,1.730762481287033937e-03
2.260000000000000000e+02,2.320524375679809334e-03
2.270000000000000000e+02,2.865232249650924608e-03
2.280000000000000000e+02,1.530341126779556638e-03
2.290000000000000000e+02,1.821116432925023315e-03
